MainID,Country ID2,Name,Age,Class/Dept,Ticket,Joined,Job,Boat [Body],Country of Residence,Profession
1958,1556,"MCGOWAN, Miss Catherine",42,3rd Class Passenger,9232£7 15s,Queenstown,,,Ireland,0
1960,853,"MCGRADY, Mr James",27,Victualling Crew,,Southampton,Saloon Steward,[330],England,Saloon Steward
1968,854,"MCINERNEY, Mr Thomas",38,Engineering Crew,,Southampton,Greaser,,England,Greaser
1969,855,"MCINTYRE, Mr William",21,Engineering Crew,,Southampton,Trimmer,A*†,England,Trimmer
1970,97,"MCKANE, Mr Peter Daniel",46,2nd Class Passenger,28403£26,Southampton,Quarryman,,Channel Islands,Quarryman
1971,856,"MCKAY, Mr Charles Donald",30,Victualling Crew,,Belfast,Saloon Steward,11,England,Saloon Steward
1976,857,"MCLAREN, Mrs Hypatia",42,Victualling Crew,,Southampton,Stewardess,5*†,England,Stewardess
1977,1558,"MCMAHON, Mr Martin",19,3rd Class Passenger,370372£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1978,858,"MCMICKEN, Mr Arthur",26,Victualling Crew,,Belfast,Saloon Steward (1st class),11,England,Saloon Steward (1st class)
1979,859,"MCMICKEN, Mr Benjamin Tucker",21,Victualling Crew,,Belfast,Second Pantry Steward,,England,Second Pantry Steward
1986,860,"MCMULLIN, Mr John Richard",36,Victualling Crew,,Belfast,First class saloon steward,,England,First class saloon steward
1987,861,"MCMURRAY, Mr William",44,Victualling Crew,,Belfast,1st Class Bedroom Steward,,England,1st Class Bedroom Steward
1988,863,"MCNAMEE, Mrs Eileen",19,3rd Class Passenger,376566£16 2s,Southampton,,[53],England,0
1989,862,"MCNAMEE, Mr Neal",27,3rd Class Passenger,376566£16 2s,Southampton,Provision Manager,,England,Provision Manager
1990,1559,"MCNEILL, Miss Bridget",32,3rd Class Passenger,370368£7 15s,Queenstown,,,Ireland,0
1991,1560,"MCQUILLAN, Mr William",26,Engineering Crew,,Belfast,Fireman,[183],Ireland,Fireman
1992,864,"MCRAE, Mr William Alexander",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
1993,1561,"MCREYNOLDS, Mr William Thomas Carson",22,Engineering Crew,,Belfast,Junior 6th. Engineer,,Ireland,Junior 6th. Engineer
1994,865,"MEANWELL, Mrs Marian",62,3rd Class Passenger,392087£8 1s,Southampton,Milliner,,England,Milliner
1996,1562,"MEEHAN, Mr John",22,3rd Class Passenger,3130£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
1997,2121,"MEEK, Mrs Annie Louisa",32,3rd Class Passenger,343095£8 1s,Southampton,,,Wales,0
1998,866,"MEISNERE, Mr Simon",34,3rd Class Passenger,2816£8 1s,Southampton,Tailor,,England,Tailor
1999,867,"MELLINGER, Mrs Elizabeth Anne",42,2nd Class Passenger,250644£19 10s,Southampton,Servant,14,England,Servant
2000,868,"MELLINGER, Miss Violet Madeline",13,2nd Class Passenger,250644£19 10s,Southampton,,14,England,0
2001,869,"MELLOR, Mr Arthur",34,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2002,870,"MELLORS, Mr William John",19,2nd Class Passenger,SW/PP 751£10 10s,Southampton,Salesman,A†,England,Salesman
2004,1563,"MERNAGH, Mr Robert",28,3rd Class Passenger,368703£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
2005,873,"MEYER, Mr August",31,2nd Class Passenger,248723£13,Southampton,Baker,,England,Baker
2006,2015,"MEYER, Mr Edgar Joseph",28,1st Class Passenger,17604£82 3s 5d,Cherbourg,Mechanical Engineer,,United States,Mechanical Engineer
2007,2016,"MEYER, Mrs Leila",25,1st Class Passenger,17604£82 3s 5d,Cherbourg,,6,United States,0
2008,1564,"MIDDLETON, Mr Alfred Pirrie",27,Engineering Crew,,Belfast,Assistant Electrician,,Ireland,Assistant Electrician
2009,874,"MIDDLETON, Mr Mark Victor",24,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
2010,1452,"MIDTSJÿ, Mr Karl Albert",21,3rd Class Passenger,345501£7 15s 6d,Southampton,Farmer,15*†,Norway,Farmer
2011,43,"MIHOFF, Mr Stoytcho",28,3rd Class Passenger,349207£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
2012,875,"MILES, Mr Frank",23,3rd Class Passenger,359306£8 1s,Southampton,Engineer,,England,Engineer
2014,876,"MILFORD, Mr George",27,Engineering Crew,,Southampton,Fireman,,England,Fireman
2015,877,"MILLAR, Mr Robert",26,Engineering Crew,,Belfast,Extra 5th Engineer,,England,Extra 5th Engineer
2016,1565,"MILLAR, Mr Thomas",32,Engineering Crew,,Belfast,Deck Engineer,,Ireland,Deck Engineer
2018,2017,"MILLET, Mr Francis Davis",65,1st Class Passenger,13509£26 11s,Cherbourg,Artist,[249],United States,Artist
2019,138,"MILLING, Mr Jacob Christian",48,2nd Class Passenger,234360£13,Southampton,Machine Inspector,[271],Denmark,Machine Inspector
2020,878,"MILLS, Mr Christopher",51,Victualling Crew,,Southampton,Butcher,C*†,England,Butcher
2021,2020,"MINAHAN, Miss Ida Daisy",33,1st Class Passenger,19928£90,Queenstown,,14,United States,0
2022,2019,"MINAHAN, Mrs Lillian Mae",37,1st Class Passenger,19928£90,Queenstown,,14,United States,0
2023,2018,"MINAHAN, Dr William Edward",44,1st Class Passenger,19928£90,Queenstown,Merchant,[230],United States,Merchant
2025,44,"MINKOFF, Mr Lazar",21,3rd Class Passenger,349211£7 17s 11d,Southampton,Potter,,Bulgaria,Potter
2026,879,"MINTRAM, Mr William",46,Engineering Crew,,Southampton,Fireman,,England,Fireman
2027,880,"MISH'AL?N?, Mr Ibr?h?m Mans?r",53,Victualling Crew,,Belfast,Printer Steward,,England,Printer Steward
2028,98,"MITCHELL, Mr Henry Michael",71,2nd Class Passenger,24580£10 10s,Southampton,Retired,,Channel Islands,Retired
2029,881,"MITCHELL, Mr Lorenzo Horace",19,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2031,2021,"MOCK, Mr Philipp Edmund",30,1st Class Passenger,13236£57 15s,Cherbourg,,11,United States,0
2032,1566,"MOCKLER, Miss Ellen Mary",23,3rd Class Passenger,330980£7 17s 7d,Queenstown,,,Ireland,0
2033,1453,"MOEN, Mr Sigurd Hansen",27,3rd Class Passenger,348123£7 13s,Southampton,Carpenter / Joiner,[309],Norway,Carpenter / Joiner
2034,81,"MOLSON, Mr Harry Markland",55,1st Class Passenger,113787£30 10s,Southampton,Businessman,,Canada,Businessman
2036,883,"MONTEVERDI, Sig. Giovanni",23,Restaurant Staff,,Southampton,Cook,,England,Cook
2037,884,"MONTVILA, Fr Juozas",27,2nd Class Passenger,211536£13,Southampton,Priest / Minister,,England,Priest / Minister
2040,889,"MOORE, Mr Alfred Ernest",38,Victualling Crew,,Southampton,"Saloon Steward, 2nd Class",,England,"Saloon Steward, 2nd Class"
2041,2023,"MOORE, Mr Clarence",47,1st Class Passenger,113796£42 8s,Southampton,Businessman,,United States,Businessman
2042,888,"MOORE, Mr George Alfred",32,Deck Crew,,Southampton,Able Seaman,3,England,Able Seaman
2043,886,"MOORE, Mr J.",29,Engineering Crew,,Southampton,Fireman,3*†,England,Fireman
2044,2022,"MOORE, Mr Leonard Charles",19,3rd Class Passenger,54510£8 1s,Southampton,Bricklayer,,United States,Bricklayer
2045,887,"MOORE, Mr Ralph",22,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2046,890,"MOORES, Mr Richard Henry",44,Engineering Crew,,Southampton,Greaser,,England,Greaser
2047,1567,"MORAN, Miss Bridget (Bertha)",28,3rd Class Passenger,371110£24 3s,Queenstown,,15,Ireland,0
2048,1568,"MORAN, Mr Daniel J.",28,3rd Class Passenger,371110£24 3s,Queenstown,Police Officer,,Ireland,Police Officer
2049,2024,"MORAWECK, Dr Ernest",54,2nd Class Passenger,29011£14,Southampton,Doctor,,United States,Doctor
2050,893,"MORGAN (BIRD), Mr Charles Frederick",44,Victualling Crew,,Southampton,Storekeeper (1st Class),,England,Storekeeper (1st Class)
2051,891,"MORGAN, Mr Arthur Herbert",27,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2053,892,"MORGAN, Mr Thomas A.",26,Engineering Crew,,Southampton,Fireman,[302],England,Fireman
2054,894,"MORLEY, Mr Henry Samuel",38,2nd Class Passenger,250655£26,Southampton,Confectioner,,England,Confectioner
2055,895,"MORLEY, Mr William",34,3rd Class Passenger,364506£8 1s,Southampton,Carpenter / Joiner,,England,Carpenter / Joiner
2057,897,"MORRIS, Mr Frank Herbert",28,Victualling Crew,,Belfast,Bathroom Steward (1st Class),14,England,Bathroom Steward (1st Class)
2058,896,"MORRIS, Mr William Edward",23,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2060,1569,"MORROW, Mr Thomas Rowan",31,3rd Class Passenger,372622£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
2061,1454,"MOSS, Mr Albert Johan",29,3rd Class Passenger,312991£7 15s 6d,Southampton,Seaman,,Norway,Seaman
2062,898,"MOSS, Mr William",35,Victualling Crew,,Belfast,1st Class Saloon Steward,,England,1st Class Saloon Steward
2063,1803,"MOUSSA, Mrs Mantoura Boulos",35,3rd Class Passenger,2626£7 4s 7d,Cherbourg,Housewife,,Syria,Housewife
2064,899,"MOUTAL, Mr Rahamin Haim",28,3rd Class Passenger,374746£8 1s,Southampton,Traveller,,England,Traveller
2065,1625,"MOYES, Mr William Young",24,Engineering Crew,,Belfast,Senior 6th. Engineer,,Scotland,Senior 6th. Engineer
2066,1804,"MUB?RIK, Mrs Am?nah",25,3rd Class Passenger,2661£15 4s 11d,Cherbourg,,14*†,Syria,0
2067,1806,"MUB?RIK, Master Hal?m",4,3rd Class Passenger,2661£15 4s 11d,Cherbourg,,14*†,Syria,0
2068,1805,"MUB?RIK, Master Jirjis",7,3rd Class Passenger,2661£15 4s 11d,Cherbourg,,14*†,Syria,0
2069,900,"MUDD, Mr Thomas Cupper",16,2nd Class Passenger,S.O./P.P 3£10 10s,Southampton,,,England,0
2072,1570,"MULLIN, Miss Kate",21,3rd Class Passenger,35852£7 14s 8d,Queenstown,,,Ireland,0
2073,1571,"MULLIN, Miss Mary",18,3rd Class Passenger,370371£15 10s,Queenstown,,,Ireland,0
2074,1626,"MULLIN, Mr Thomas",20,Victualling Crew,,Southampton,3rd Class Steward,[323],Scotland,3rd Class Steward
2075,1572,"MULVIHILL, Miss Bridget Elizabeth (Bertha)",25,3rd Class Passenger,382653£7 15s,Queenstown,,10*†,Ireland,0
2076,902,"MURDLIN, Mr Joseph",22,3rd Class Passenger,3235£8 1s,Southampton,Chemist,,England,Chemist
2077,904,"MURDOCK, Mr William John",37,Engineering Crew,,Belfast,Fireman,D*†,England,Fireman
2078,1575,"MURPHY, Miss Kate",18,3rd Class Passenger,367230£15 10s,Queenstown,,,Ireland,0
2079,1574,"MURPHY, Miss Margaret",25,3rd Class Passenger,367230£15 10s,Queenstown,,,Ireland,0
2080,1573,"MURPHY, Miss Nora",31,3rd Class Passenger,36568£15 10s,Queenstown,,,Ireland,0
2082,1807,"MUSLAM?N?, Mrs Fat?mah Muhammad",22,3rd Class Passenger,2649£7 4s 6d,Cherbourg,,,Syria,0
2083,1718,"MYHRMAN, Mr Pehr Fabian Oliver Malkolm",18,3rd Class Passenger,347078£7 15s,Southampton,Clerk,,Sweden,Clerk
2084,1576,"MYLES, Mr Thomas Francis",63,2nd Class Passenger,240276£9 13s 9d,Queenstown,Gentleman,,Ireland,Gentleman
2086,1381,"MƒKINEN, Mr Kalle Edvard",29,3rd Class Passenger,3101268£7 18s 6d,Southampton,General Labourer,,Finland,General Labourer
2088,1802,"M?M?, Mr Hann? Mik?'?l",20,3rd Class Passenger,2677£7 4s 7d,Cherbourg,,,Syria,0
2089,45,"NAIDENOFF, Mr Penko",22,3rd Class Passenger,349206£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
2091,1809,"NAKHLI, Mr Toufik",17,3rd Class Passenger,2641£7 4s 7d,Cherbourg,,,Syria,0
2092,1812,"NAKID, Miss Mariayam",1,3rd Class Passenger,2653£15 14s 10d,Cherbourg,,,Syria,0
2093,1810,"NAKID, Mr Sa'?d Ant?n",20,3rd Class Passenger,2653£15 14s 10d,Cherbourg,,,Syria,0
2094,1811,"NAKID, Mrs Wadi'ah",19,3rd Class Passenger,2653£15 14s 10d,Cherbourg,,,Syria,0
2095,905,"NANCARROW, Mr William Henry",36,3rd Class Passenger,3338£8 1s,Southampton,Mason,,England,Mason
2097,906,"NANNINI, Sig. Francesco Luigi Arcangelo",42,Restaurant Staff,,Southampton,Head Waiter (Restaurant),,England,Head Waiter (Restaurant)
2099,1816,"NASR-RIZQ, Mr Su'?dah ?ann?",20,3rd Class Passenger,2676£7 4s 6d,Cherbourg,,,Syria,0
2100,2026,"NATSCH, Mr Charles",36,1st Class Passenger,17596£29 14s,Cherbourg,,,United States,0
2101,1577,"NAUGHTON, Miss Hannah",21,3rd Class Passenger,365237£7 15s,Queenstown,Teacher,,Ireland,Teacher
2102,1426,"NAVRATIL, Master Edmond Roger",2,2nd Class Passenger,230080£26,Southampton,,,France,0
2103,1425,"NAVRATIL, Mr Michel",31,2nd Class Passenger,230080£26,Southampton,,[15],France,0
2104,1427,"NAVRATIL, Master Michel Marcel",3,2nd Class Passenger,230080£26,Southampton,,,France,0
2108,907,"NEAL, Mr Harold Bentley",25,Victualling Crew,,Southampton,Baker,13*†,England,Baker
2111,908,"NESSON, Mr Israel",26,2nd Class Passenger,244368£13,Southampton,Electrician,,England,Electrician
2112,909,"NETTLETON, Mr George Walter",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
2113,2027,"NEWELL, Mr Arthur Webster",58,1st Class Passenger,35273£113 5s 6d,Cherbourg,,[122],United States,0
2114,2029,"NEWELL, Miss Madeleine",31,1st Class Passenger,35273£113 5s 6d,Cherbourg,,,United States,0
2115,2028,"NEWELL, Miss Marjorie Anne",23,1st Class Passenger,35273£113 5s 6d,Cherbourg,,,United States,0
2116,910,"NEWMAN, Mr Charles Thomas",32,Engineering Crew,,Southampton,Assistant Storekeeper,,England,Assistant Storekeeper
2117,2030,"NEWSOM, Miss Helen Monypeny",19,1st Class Passenger,11752£26 5s 8d,Southampton,,5,United States,0
2118,911,"NICHOLLS, Mr Joseph Charles",19,2nd Class Passenger,33112£36 15s,Southampton,Miner,[101],England,Miner
2119,912,"NICHOLLS, Mr Sidney",39,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2120,913,"NICHOLS, Mr Albert William Stanley",47,Deck Crew,,Belfast,Boatswain,,England,Boatswain
2121,915,"NICHOLS, Mr Arthur",45,Victualling Crew,,Southampton,Steward,,England,Steward
2122,916,"NICHOLS, Mr Walter Henry",35,Victualling Crew,,Southampton,"Assistant Saloon Steward, 2nd class",15,England,"Assistant Saloon Steward, 2nd class"
2123,917,"NICHOLSON, Mr Arthur Ernest",59,1st Class Passenger,693£26,Southampton,,[263],England,0
2124,1382,"NIEMINEN, Miss Manta Josefina",29,3rd Class Passenger,3101297£7 18s 6d,Southampton,Servant,,Finland,Servant
2125,1719,"NIKLASSON, Mr Samuel",28,3rd Class Passenger,363611£8 1s,Southampton,General Labourer,,Sweden,General Labourer
2126,1720,"NILSSON, Mr August Ferdinand",21,3rd Class Passenger,350410£7 17s 1d,Southampton,General Labourer,,Sweden,General Labourer
2127,1721,"NILSSON, Miss Berta Olivia",18,3rd Class Passenger,347066£7 15s 6d,Southampton,,,Sweden,0
2128,1722,"NILSSON, Miss Helmina Josefina",26,3rd Class Passenger,347470£7 17s 1d,Southampton,,13*†,Sweden,0
2129,1383,"NISKANEN, Mr Juho",42,3rd Class Passenger,3101289£7 18s 6d,Southampton,,,Finland,0
2130,918,"NIVEN, Mr John Brown",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
2131,1819,"NOFAL, Mr Mansouer",20,3rd Class Passenger,2697£7 4s 7d,Cherbourg,Journalist,[181],Syria,Journalist
2133,919,"NOON, Mr John Thomas",42,Engineering Crew,,Southampton,Fireman,,England,Fireman
2134,1627,"NORMAN, Mr Robert Douglas",27,2nd Class Passenger,218629£13 10s,Southampton,Electrical Engineer,[287],Scotland,Electrical Engineer
2135,920,"NORRIS, Mr James",22,Engineering Crew,,Southampton,Fireman,,England,Fireman
2136,921,"NOSS, Mr Bertram Arthur",20,Engineering Crew,,Southampton,Fireman,,England,Fireman
2137,922,"NOSS, Mr Henry",30,Engineering Crew,,Southampton,Fireman,15*†,England,Fireman
2138,923,"NOSWORTHY, Mr Richard Cater",21,3rd Class Passenger,39886£7 16s,Southampton,Farm Labourer,,England,Farm Labourer
2139,1435,"NOURNEY, Mr Alfred",20,1st Class Passenger,2166£13 17s 3d,Cherbourg,Gentleman,7,Germany,Gentleman
2140,924,"NUTBEAN, Mr William",30,Engineering Crew,,Southampton,Fireman,D*†,England,Fireman
2141,2031,"NYE, Mrs Elizabeth",29,2nd Class Passenger,29395£10 10s,Southampton,,11,United States,0
2143,1455,"NYSVEEN, Mr Johannes Hansen",60,3rd Class Passenger,345364£6 4s 9d,Southampton,Farmer,,Norway,Farmer
2146,1578,"O'BRIEN, Mr Denis",22,3rd Class Passenger,330979£7 16s 7d,Queenstown,Postal Clerk / Postman,,Ireland,Postal Clerk / Postman
2147,1580,"O'BRIEN, Mrs Hannah",27,3rd Class Passenger,370365£15 10s,Queenstown,Housewife,,Ireland,Housewife
2148,1579,"O'BRIEN, Mr Thomas",26,3rd Class Passenger,370365£15 10s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
2149,1581,"O'CONNELL, Mr Patrick Denis",18,3rd Class Passenger,334912£7 14s 8d,Queenstown,General Labourer,,Ireland,General Labourer
2150,1582,"O'CONNOR, Mr Maurice",15,3rd Class Passenger,371060£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
2151,1583,"O'CONNOR, Mr Patrick",23,3rd Class Passenger,366713£7 15s,Queenstown,Farmer,,Ireland,Farmer
2152,926,"O'CONNOR, Mr Thomas Peter",44,Victualling Crew,,Belfast,1st Class Bedroom Steward,,England,1st Class Bedroom Steward
2153,1584,"O'DWYER, Miss Ellen",22,3rd Class Passenger,330959£7 17s 7d,Queenstown,,10,Ireland,0
2154,2032,"O'KEEFE, Mr Arthur",44,3rd Class Passenger,323592£7 5s,Southampton,Farmer,A†[332],United States,Farmer
2155,1585,"O'KEEFFE, Mr Patrick",21,3rd Class Passenger,368402£7 15s,Queenstown,Porter,B*†,Ireland,Porter
2156,1586,"O'LEARY, Miss Hanora",16,3rd Class Passenger,330919£7 16s 7d,Queenstown,,,Ireland,0
2157,927,"O'LOUGHLIN, Dr William Francis Norman",62,Deck Crew,,Belfast,Surgeon,,England,Surgeon
2158,1587,"O'SULLIVAN, Miss Bridget Mary",21,3rd Class Passenger,330909£7 12s 7d,Queenstown,,,Ireland,0
2159,929,"OLIVE, Mr Charles",31,Engineering Crew,,Southampton,Greaser,,England,Greaser
2160,930,"OLIVE, Mr Ernest Roskelly",27,Victualling Crew,,Southampton,Clothes Presser Steward (1st class),,England,Clothes Presser Steward (1st class)
2161,931,"OLIVER, Mr Harry",41,Engineering Crew,,Southampton,Fireman,9,England,Fireman
2162,932,"OLLIVER, Mr Alfred John",27,Deck Crew,,Belfast,Quartermaster,5,England,Quartermaster
2163,1456,"OLSEN, Master Artur Karl",9,3rd Class Passenger,17368£3 3s 5d,Southampton,,13,Norway,0
2164,1457,"OLSEN, Mr Henry Margido",28,3rd Class Passenger,4001£22 10s 6d,Southampton,Engineer,[173],Norway,Engineer
2165,2033,"OLSEN, Mr Karl Siegwart Andreas",42,3rd Class Passenger,4579£8 8s 1d,Southampton,Engineer,,United States,Engineer
2166,1458,"OLSEN, Mr Ole Martin",27,3rd Class Passenger,265302£7 6s 3d,Southampton,General Labourer,,Norway,General Labourer
2167,1726,"OLSSON, Miss Elida",31,3rd Class Passenger,350407£7 17s 1d,Southampton,,,Sweden,0
2168,1725,"OLSSON, Mr Nils Johan Gˆransson",28,3rd Class Passenger,347464£7 17s 1d,Southampton,,,Sweden,0
2169,1459,"OLSVIGEN, Mr Thor Anderson",20,3rd Class Passenger,6563£9 4s 6d,Southampton,Salesman,[89],Norway,Salesman
2170,1428,"OMONT, Mr Alfred Fernand",29,1st Class Passenger,12998£25 14s 10d,Cherbourg,Dealer,7,France,Dealer
2174,933,"ORPET, Mr Walter Hayward",31,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2175,934,"ORR, Mr James",39,Victualling Crew,,Southampton,Assistant Vegetable Cook,,England,Assistant Vegetable Cook
2176,935,"OSBORNE, Mr William Edward",33,Victualling Crew,,Belfast,Saloon Steward,,England,Saloon Steward
2177,936,"OSMAN, Mr Frank",27,Deck Crew,,Southampton,Able Seaman,2,England,Able Seaman
2178,123,"OSMAN, Mrs Mara",31,3rd Class Passenger,349244£8 13s 8d,Southampton,,,Croatia [Austria-Hungary],0
2179,2034,"OSTBY, Miss Helen Ragnhild",22,1st Class Passenger,113509£61 19s 7d,Southampton,,5,United States,0
2181,937,"OTHEN, Mr Charles Alfred",36,Engineering Crew,,Southampton,Fireman,3*†,England,Fireman
2182,2035,"OTTER, Mr Richard",38,2nd Class Passenger,28213£13,Southampton,Stone Cutter,,United States,Stone Cutter
2184,938,"OWEN, Mr Lewis",49,Victualling Crew,,Southampton,"Assistant Saloon Steward, 2nd Class",,England,"Assistant Saloon Steward, 2nd Class"
2185,939,"OXENHAM, Mr Percy Thomas",22,2nd Class Passenger,14260£10 10s,Southampton,Mason,13,England,Mason
2186,940,"PACEY, Mr Reginald lvan",17,Victualling Crew,,Southampton,Lift Steward,,England,Lift Steward
2187,941,"PACHERA, Sig. Jean Baptiste Stanislas",19,Restaurant Staff,,Southampton,Assistant Larder Cook,,England,Assistant Larder Cook
2189,942,"PAICE, Mr Richard Charles John",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
2190,82,"PAIN, Dr Alfred",23,2nd Class Passenger,244278£10 10s,Southampton,Doctor,,Canada,Doctor
2191,943,"PAINTER, Mr Charles",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
